3.752649000000000000e+06
3.746374000000000000e+06
3.741184000000000000e+06
3.716108000000000000e+06
3.759535000000000000e+06
3.853061000000000000e+06
3.926759000000000000e+06
4.015646000000000000e+06
4.090113000000000000e+06
4.129037000000000000e+06
4.125192000000000000e+06
4.119373000000000000e+06
4.136894000000000000e+06
4.177836000000000000e+06
4.263911000000000000e+06
4.389266000000000000e+06
4.509153000000000000e+06
4.551947000000000000e+06
4.508210000000000000e+06
4.470032000000000000e+06
4.480096000000000000e+06
4.480276000000000000e+06
4.487213000000000000e+06
4.535386000000000000e+06
4.533139000000000000e+06
4.489545000000000000e+06
4.468029000000000000e+06
4.470487000000000000e+06
4.509189000000000000e+06
4.572905000000000000e+06
4.645883000000000000e+06
4.729801000000000000e+06
4.814376000000000000e+06
4.853630000000000000e+06
4.818305000000000000e+06
4.723707000000000000e+06
4.633228000000000000e+06
4.598002000000000000e+06
4.598461000000000000e+06
4.558452000000000000e+06
4.498935000000000000e+06
4.467909000000000000e+06
4.474476000000000000e+06
4.495957000000000000e+06
4.445011000000000000e+06
4.314364000000000000e+06
4.174388000000000000e+06
4.069668000000000000e+06
4.026198000000000000e+06
4.035697000000000000e+06
4.014582000000000000e+06
4.005335000000000000e+06
4.168492000000000000e+06
4.384182000000000000e+06
4.371879000000000000e+06
4.212833000000000000e+06
4.069730000000000000e+06
4.036343000000000000e+06
4.148531000000000000e+06
4.288021000000000000e+06
4.335639000000000000e+06
4.250470000000000000e+06
4.242820000000000000e+06
4.298130000000000000e+06
4.243515000000000000e+06
4.145696000000000000e+06
4.009051000000000000e+06
3.900018000000000000e+06
3.847220000000000000e+06
3.743571000000000000e+06
3.568844000000000000e+06
3.302338000000000000e+06
3.400028000000000000e+06
3.118248000000000000e+06
2.557495000000000000e+06
2.599498000000000000e+06
2.641951000000000000e+06
2.581894000000000000e+06
2.208566000000000000e+06
1.827564000000000000e+06
1.781260000000000000e+06
1.666530000000000000e+06
1.439272000000000000e+06
1.294700000000000000e+06
1.178798000000000000e+06
1.051274000000000000e+06
9.266490000000000000e+05
8.308540000000000000e+05
7.335440000000000000e+05
6.302210000000000000e+05
5.757790000000000000e+05
4.957940000000000000e+05
4.138830000000000000e+05
3.385080000000000000e+05
2.734060000000000000e+05
2.020450000000000000e+05
1.394310000000000000e+05
1.062870000000000000e+05
7.287900000000000000e+04
4.814800000000000000e+04
